Year ,Row,Image_Id,northing (m),easting (m),elevation (m),salinity (psu),Sarc,Spart,Limon,Bor,Batis,Juncus,Mud,snails (number per image)
2014,65,DSC_2884,-24.66504,43.75400381,0.509777277,44.82418567,0,15,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,65,DSC_2753,-48.52276,24.28640571,0.525927568,41.26396754,0,15,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,65,DSC_2869,-27.39684,41.52488952,0.517210321,44.91922913,0,15,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,65,DSC_2836,-33.4068,36.6208381,0.545673904,43.23841548,0,15,0,0,0,0,0,74
,,,,,,,,,,,,,,
2014,65,DSC_2738,-51.25456,22.05729143,0.515967808,41.38101578,0,15,0,0,0,0,0,10
,,,,,,,,,,,,,,
2014,65,DSC_2770,-45.42672,26.81273524,0.537215296,41.13131286,0,15,0,0,0,0,0,44
,,,,,,,,,,,,,,
2014,65,DSC_2760,-47.24792,25.32665905,0.530575456,41.20934502,0,15,0,0,0,0,0,21
,,,,,,,,,,,,,,
2014,65,DSC_2850,-30.85712,38.70134476,0.526752875,43.68911712,0,15,0,0,0,0,0,75
,,,,,,,,,,,,,,
2014,65,DSC_2874,-26.48624,42.26792762,0.514602895,45.52012619,0,15,0,0,0,0,0,66
,,,,,,,,,,,,,,
2014,65,DSC_2790,-41.78432,29.78488762,0.555699272,38.36343941,0,15,0,0,0,0,0,29
,,,,,,,,,,,,,,
2014,65,DSC_2849,-31.03924,38.55273714,0.527971639,43.59671604,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,65,DSC_2730,-52.71152,20.86843048,0.510655936,41.44344151,0,15,0,0,0,1,0,22
,,,,,,,,,,,,,,
2014,65,DSC_2741,-50.7082,22.50311429,0.51795976,41.35760613,0,15,0,0,0,0,0,40
,,,,,,,,,,,,,,
2014,65,DSC_2768,-45.79096,26.51552,0.535887328,41.14691929,0,15,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,65,DSC_2822,-35.95648,34.54033143,0.558729724,45.98235937,0,15,0,0,0,0,0,41
,,,,,,,,,,,,,,
2014,65,DSC_2834,-33.77104,36.32362286,0.547857787,43.57361825,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,65,DSC_2867,-27.76108,41.22767429,0.518253292,44.67887031,0,15,0,0,0,0,0,57
,,,,,,,,,,,,,,
2014,65,DSC_2734,-51.98304,21.46286095,0.513311872,41.41222865,0,15,0,0,0,1,0,16
,,,,,,,,,,,,,,
2014,65,DSC_2827,-35.04588,35.28336952,0.554697891,45.11302891,0,15,0,0,0,0,0,97
,,,,,,,,,,,,,,
2014,65,DSC_2812,-37.77768,33.05425524,0.55395839,44.74093615,0,15,0,0,0,0,0,54
,,,,,,,,,,,,,,
2014,65,DSC_2772,-45.06248,27.10995048,0.538543264,41.11570642,0,15,0,0,0,1,0,36
,,,,,,,,,,,,,,
2014,65,DSC_2866,-27.9432,41.07906667,0.518774777,44.5586909,0,15,0,0,0,0,0,44
,,,,,,,,,,,,,,
2014,65,DSC_2843,-32.13196,37.66109143,0.53558605,43.17921482,0,15,0,0,0,0,0,65
,,,,,,,,,,,,,,
2014,65,DSC_2732,-52.34728,21.16564571,0.511983904,41.42783508,0,15,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,65,DSC_2766,-46.1552,26.21830476,0.53455936,41.16252572,0,15,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,65,DSC_2803,-39.41676,31.71678667,0.544465521,43.60310791,0,15,0,0,0,0,0,43
,,,,,,,,,,,,,,
2014,65,DSC_2777,-44.15188,27.85298857,0.541863184,41.07669034,0,15,0,0,0,0,0,50
,,,,,,,,,,,,,,
2014,65,DSC_2823,-35.77436,34.68893905,0.558606522,45.99269215,0,15,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,66,DSC_2976,-45.99999087,26.84072603,0.533909943,41.38853409,0,15,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,66,DSC_2933,-30.62385845,40.49175342,0.514089243,43.3143751,0,15,0,0,0,0,0,53
,,,,,,,,,,,,,,
2014,66,DSC_2932,-30.26627397,40.80921918,0.513032932,43.51563651,0,15,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,66,DSC_2943,-34.1997032,37.31709589,0.539505228,42.08296563,0,15,0,0,0,0,0,56
,,,,,,,,,,,,,,
2014,66,DSC_2964,-41.70897717,30.65031507,0.559069817,37.14027143,0,15,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,66,DSC_2950,-36.70279452,35.09483562,0.554361105,45.37429935,0,15,0,0,0,0,0,35
,,,,,,,,,,,,,,
2014,66,DSC_2944,-34.55728767,36.99963014,0.541627496,42.55315616,0,15,0,0,0,0,0,56
,,,,,,,,,,,,,,
2014,66,DSC_2947,-35.6300411,36.04723288,0.547994301,43.96372776,0,15,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,66,DSC_2963,-41.35139269,30.96778082,0.555919725,38.22957781,0,15,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,66,DSC_2955,-38.49071689,33.50750685,0.551325982,44.94229145,0,15,0,0,0,0,0,37
,,,,,,,,,,,,,,
2014,66,DSC_2922,-26.69042922,43.98387671,0.50088754,45.70144146,0,15,0,0,0,0,0,37
,,,,,,,,,,,,,,
2014,66,DSC_2981,-47.78791324,25.25339726,0.527706192,41.4048811,0,15,0,0,0,0,0,32
,,,,,,,,,,,,,,
2014,66,DSC_2962,-40.99380822,31.28524658,0.552769634,39.31888419,0,15,0,0,0,0,0,52
,,,,,,,,,,,,,,
2014,66,DSC_2911,-22.757,47.476,0.527,45.38049802,0,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,66,DSC_2973,-44.92723744,27.79312329,0.537632193,41.37872588,0,15,0,0,0,0,0,57
,,,,,,,,,,,,,,
2014,66,DSC_2966,-42.42414612,30.01538356,0.54654008,39.72701954,0,15,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,66,DSC_2920,-25.97526027,44.61880822,0.498530273,45.92009092,0,15,0,0,0,0,0,81
,,,,,,,,,,,,,,
2014,66,DSC_2977,-46.35757534,26.52326027,0.532669192,41.39180349,0,15,0,0,0,0,0,35
,,,,,,,,,,,,,,
2014,66,DSC_2952,-37.41796347,34.45990411,0.557481073,46.01146741,0,15,0,0,0,0,0,30
,,,,,,,,,,,,,,
2014,66,DSC_2956,-38.84830137,33.1900411,0.548346964,44.50772043,0,15,0,0,0,0,0,62
,,,,,,,,,,,,,,
2014,66,DSC_2948,-35.98762557,35.72976712,0.550116569,44.43391829,0,15,0,0,0,0,0,45
,,,,,,,,,,,,,,
2014,66,DSC_2958,-39.56347032,32.55510959,0.54246437,43.60024766,0,15,0,0,0,0,0,88
,,,,,,,,,,,,,,
2014,66,DSC_2953,-37.77554795,34.14243836,0.557041873,45.79101912,0,15,0,0,0,0,0,26
,,,,,,,,,,,,,,
2014,66,DSC_2967,-42.78173059,29.69791781,0.544593793,40.76953395,0,15,0,0,0,0,0,37
,,,,,,,,,,,,,,
2014,66,DSC_2941,-33.48453425,37.9520274,0.533708618,41.98740142,0,15,0,0,0,0,0,49
,,,,,,,,,,,,,,
2014,66,DSC_2931,-29.9086895,41.12668493,0.51181324,43.75934251,0,15,0,0,0,0,0,72
,,,,,,,,,,,,,,
2014,66,DSC_2983,-48.50308219,24.61846575,0.525224691,41.41141991,0,15,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,66,DSC_2978,-46.71515982,26.20579452,0.531428442,41.39507289,0,15,0,0,0,0,0,44
,,,,,,,,,,,,,,
2014,66,DSC_2969,-43.49689954,29.0629863,0.542595194,41.36564826,0,15,0,0,0,0,0,54
,,,,,,,,,,,,,,
2014,66,DSC_2919,-25.6176758,44.93627397,0.497329044,46.16260391,0,15,0,0,0,0,0,47
,,,,,,,,,,,,,,
2014,66,DSC_2925,-27.76318265,43.03147945,0.504495084,45.2215785,0,15,0,0,0,0,0,62
,,,,,,,,,,,,,,
2014,66,DSC_2924,-27.40559817,43.34894521,0.503275391,45.4652845,0,15,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,66,DSC_2972,-44.56965297,28.11058904,0.538872943,41.37545647,0,15,0,0,0,0,0,65
,,,,,,,,,,,,,,
2014,66,DSC_2942,-33.84211872,37.63456164,0.536621506,41.95981922,0,15,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,66,DSC_2918,-25.26009132,45.25373973,0.496127815,46.4051169,0,15,0,0,0,0,0,74
,,,,,,,,,,,,,,
2014,66,DSC_2935,-31.3390274,39.85682192,0.518176523,43.03522137,0,15,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,66,DSC_2957,-39.20588584,32.87257534,0.545367946,44.07314941,0,15,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,66,DSC_2965,-42.06656164,30.33284932,0.553695458,38.20828073,0,15,0,0,0,0,0,64
,,,,,,,,,,,,,,
2014,66,DSC_2912,-23.11458447,47.15853425,0.51818564,45.83207842,0,15,0,0,0,0,0,17
,,,,,,,,,,,,,,
2014,66,DSC_2974,-45.28482192,27.47565753,0.536391443,41.38199528,0,15,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,66,DSC_2960,-40.27863927,31.92017808,0.546469451,41.49749694,0,15,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,66,DSC_2939,-32.7693653,38.5869589,0.528531253,42.33667474,0,15,0,0,0,0,0,49
,,,,,,,,,,,,,,
2014,66,DSC_2914,-23.82975342,46.52360274,0.500556919,46.73523921,0,15,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,66,DSC_2968,-43.13931507,29.38045205,0.543835944,41.36237886,0,15,0,0,0,0,0,31
,,,,,,,,,,,,,,
2014,66,DSC_2946,-35.27245662,36.36469863,0.545872033,43.49353723,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,66,DSC_2930,-29.55110502,41.44415068,0.510593547,44.00304851,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,66,DSC_2975,-45.64240639,27.15819178,0.535150693,41.38526468,0,15,0,0,0,0,0,66
,,,,,,,,,,,,,,
2014,66,DSC_2928,-28.83593607,42.07908219,0.508154162,44.4904605,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,66,DSC_2959,-39.92105479,32.23764384,0.543319359,42.58680332,0,15,0,0,0,0,0,87
,,,,,,,,,,,,,,
2014,66,DSC_2934,-30.98144292,40.17428767,0.51558784,43.20985803,0,15,0,0,0,0,0,65
,,,,,,,,,,,,,,
2014,66,DSC_2913,-23.47216895,46.84106849,0.50937128,46.28365882,0,15,0,0,0,0,0,16
,,,,,,,,,,,,,,
2014,66,DSC_2971,-44.21206849,28.42805479,0.540113693,41.37218707,0,15,0,0,0,0,0,65
,,,,,,,,,,,,,,
2014,66,DSC_2979,-47.07274429,25.88832877,0.530187692,41.3983423,0,15,0,0,0,0,0,16
,,,,,,,,,,,,,,
2014,66,DSC_2916,-24.54492237,45.88867123,0.493725357,46.89014288,0,15,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,66,DSC_2915,-24.1873379,46.20613699,0.492524128,47.13265586,0,15,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,66,DSC_2982,-48.14549772,24.93593151,0.526465442,41.40815051,0,15,0,0,0,0,0,7
,,,,,,,,,,,,,,
2014,66,DSC_2921,-26.33284475,44.30134247,0.499731502,45.67757793,0,15,0,0,0,0,0,11
,,,,,,,,,,,,,,
2014,66,DSC_2970,-43.85448402,28.74552055,0.541354444,41.36891767,0,15,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,66,DSC_2927,-28.4783516,42.39654795,0.506934469,44.7341665,0,15,0,0,0,0,0,62
,,,,,,,,,,,,,,
2014,66,DSC_2926,-28.12076712,42.7140137,0.505714777,44.9778725,0,15,0,0,0,0,0,53
,,,,,,,,,,,,,,
2014,66,DSC_2937,-32.05419635,39.22189041,0.523353888,42.68594805,0,15,0,0,0,0,0,70
,,,,,,,,,,,,,,
2014,66,DSC_2929,-29.19352055,41.76161644,0.509373854,44.24675451,0,15,0,0,0,0,0,73
,,,,,,,,,,,,,,
2014,66,DSC_2984,-48.86066667,24.301,0.523983941,41.41468931,0,15,0,0,0,0,0,40
,,,,,,,,,,,,,,
2014,66,DSC_2980,-47.43032877,25.57086301,0.528946942,41.4016117,0,15,0,0,0,0,0,16
,,,,,,,,,,,,,,
2014,66,DSC_2923,-27.0480137,43.66641096,0.502055699,45.7089905,0,15,0,0,0,0,0,54
,,,,,,,,,,,,,,
2014,66,DSC_2917,-24.90250685,45.57120548,0.494926586,46.64762989,0,15,0,0,0,0,0,37
,,,,,,,,,,,,,,
2014,66,DSC_2945,-34.91487215,36.68216438,0.543749765,43.0233467,0,15,0,0,0,0,0,53
,,,,,,,,,,,,,,
2014,66,DSC_2940,-33.12694977,38.26949315,0.531119935,42.16203808,0,15,0,0,0,0,0,50
,,,,,,,,,,,,,,
2014,66,DSC_2936,-31.69661187,39.53935616,0.520765205,42.86058471,0,15,0,0,0,0,0,63
,,,,,,,,,,,,,,
2014,66,DSC_2938,-32.41178082,38.90442466,0.52594257,42.51131139,0,15,0,0,0,0,0,63
,,,,,,,,,,,,,,
2014,66,DSC_2949,-36.34521005,35.41230137,0.552238837,44.90410882,0,15,0,0,0,0,0,44
,,,,,,,,,,,,,,
2014,66,DSC_2961,-40.63622374,31.60271233,0.549619542,40.40819056,0,15,0,0,0,0,0,48
,,,,,,,,,,,,,,
2014,66,DSC_2951,-37.060379,34.77736986,0.556483373,45.84448989,0,15,0,0,0,1,0,23
,,,,,,,,,,,,,,
2014,66,DSC_2954,-38.13313242,33.8249726,0.554305,45.37686246,0,15,0,0,0,0,0,34
,,,,,,,,,,,,,,
2014,67,DSC_3054,-27.37206667,44.24988,0.499425793,45.87314157,0,15,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,67,DSC_3064,-23.96117778,47.41636889,0.501268219,45.70984324,0,15,0,0,0,0,0,63
,,,,,,,,,,,,,,
2014,67,DSC_3051,-28.39533333,43.29993333,0.503218633,45.0521139,0,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,67,DSC_3046,-30.10077778,41.71668889,0.509897779,43.87027338,0,15,0,0,0,0,0,76
,,,,,,,,,,,,,,
2014,67,DSC_3006,-43.74433333,29.05073333,0.541228196,41.46524976,0,15,0,0,0,0,0,90
,,,,,,,,,,,,,,
2014,67,DSC_3041,-31.80622222,40.13344444,0.518557954,43.03057917,0,15,0,0,0,0,0,42
,,,,,,,,,,,,,,
2014,67,DSC_2995,-47.49631111,25.56759556,0.528582409,41.4281721,0,15,0,0,0,0,0,25
,,,,,,,,,,,,,,
2014,67,DSC_3033,-34.53493333,37.60025333,0.536889043,41.65545396,0,15,0,0,0,0,0,95
,,,,,,,,,,,,,,
2014,67,DSC_2993,-48.17848889,24.93429778,0.526283175,41.42143071,0,15,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,67,DSC_3036,-33.51166667,38.5502,0.529163343,41.80965882,0,15,0,0,0,0,0,54
,,,,,,,,,,,,,,
2014,67,DSC_2991,-48.86066667,24.301,0.523983941,41.41468931,0,15,0,0,0,0,0,59
,,,,,,,,,,,,,,
2014,67,DSC_3032,-34.87602222,37.28360444,0.539023071,42.12462833,0,15,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,67,DSC_3000,-45.79086667,27.15084,0.534330494,41.44502558,0,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,67,DSC_3012,-41.6978,30.95062667,0.559343625,36.92311403,0,15,0,0,0,1,0,87
,,,,,,,,,,,,,,
2014,67,DSC_2996,-47.15522222,25.88424444,0.529732026,41.4315428,0,15,0,0,0,0,0,18
,,,,,,,,,,,,,,
2014,67,DSC_3043,-31.12404444,40.76674222,0.514014258,43.20069774,0,15,0,0,0,0,0,76
,,,,,,,,,,,,,,
2014,67,DSC_3002,-45.10868889,27.78413778,0.536629728,41.45176697,0,15,0,0,0,0,0,52
,,,,,,,,,,,,,,
2014,67,DSC_3056,-26.68988889,44.88317778,0.497055393,46.04858121,0,15,0,0,0,0,0,39
,,,,,,,,,,,,,,
2014,67,DSC_3058,-26.00771111,45.51647556,0.494338317,46.57834038,0,15,0,0,0,0,0,91
,,,,,,,,,,,,,,
2014,67,DSC_3048,-29.4186,42.34998667,0.50722612,44.34300959,0,15,0,0,0,0,0,31
,,,,,,,,,,,,,,
2014,67,DSC_3011,-42.03888889,30.63397778,0.552600752,38.35840947,0,15,0,0,0,0,0,80
,,,,,,,,,,,,,,
2014,67,DSC_3009,-42.72106667,30.00068,0.544101843,40.77309456,0,15,0,0,0,0,0,62
,,,,,,,,,,,,,,
2014,67,DSC_3065,-23.62008889,47.73301778,0.508800776,44.86275687,0,15,0,0,0,0,0,74
,,,,,,,,,,,,,,
2014,67,DSC_3057,-26.3488,45.19982667,0.495696855,46.31346079,0,15,0,0,0,0,0,44
,,,,,,,,,,,,,,
2014,67,DSC_3008,-43.06215556,29.68403111,0.54352743,41.47199115,0,15,0,0,0,0,0,36
,,,,,,,,,,,,,,
2014,67,DSC_3044,-30.78295556,41.08339111,0.512569438,43.39753718,0,15,0,0,0,0,0,15
,,,,,,,,,,,,,,
2014,67,DSC_3018,-39.65126667,32.85052,0.545253897,42.64929857,0,15,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,67,DSC_3013,-41.35671111,31.26727556,0.557503499,37.65995167,0,15,0,0,0,0,0,70
,,,,,,,,,,,,,,
2014,67,DSC_3020,-38.96908889,33.48381778,0.549364746,44.34719913,0,15,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,67,DSC_3040,-32.14731111,39.81679556,0.520626262,42.77694103,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,67,DSC_3027,-36.58146667,35.70036,0.549693211,44.47050017,0,15,0,0,0,0,0,36
,,,,,,,,,,,,,,
2014,67,DSC_3053,-27.71315556,43.93323111,0.500546974,45.5248501,0,15,0,0,0,0,0,74
,,,,,,,,,,,,,,
2014,67,DSC_3025,-37.26364444,35.06706222,0.553961267,45.40884891,0,15,0,0,0,0,0,54
,,,,,,,,,,,,,,
2014,67,DSC_3052,-28.05424444,43.61658222,0.501882803,45.288482,0,15,0,0,0,0,0,54
,,,,,,,,,,,,,,
2014,67,DSC_3039,-32.4884,39.50014667,0.522694571,42.52330288,0,15,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,67,DSC_3035,-33.85275556,38.23355111,0.531737979,41.64673363,0,15,0,0,0,0,0,71
,,,,,,,,,,,,,,
2014,67,DSC_3022,-38.28691111,34.11711556,0.554329218,45.61138982,0,15,0,0,0,0,0,70
,,,,,,,,,,,,,,
2014,67,DSC_3037,-33.17057778,38.86684889,0.526831188,42.01602659,0,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,67,DSC_3030,-35.5582,36.65030667,0.543291127,43.06297707,0,15,0,0,0,0,0,59
,,,,,,,,,,,,,,
2014,67,DSC_3007,-43.40324444,29.36738222,0.542377813,41.46862045,0,15,0,0,0,0,0,81
,,,,,,,,,,,,,,
2014,67,DSC_3061,-24.98444444,46.46642222,0.490262704,47.37297912,0,15,0,0,0,0,0,99
,,,,,,,,,,,,,,
2014,67,DSC_3029,-35.89928889,36.33365778,0.545425155,43.53215144,0,15,0,0,0,0,0,90
,,,,,,,,,,,,,,
2014,67,DSC_3005,-44.08542222,28.73408444,0.540078579,41.46187906,0,15,0,0,0,0,0,82
,,,,,,,,,,,,,,
2014,67,DSC_2997,-46.81413333,26.20089333,0.530881643,41.43491349,0,15,0,0,0,0,0,33
,,,,,,,,,,,,,,
2014,67,DSC_3017,-39.99235556,32.53387111,0.545763836,41.71555309,0,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,67,DSC_3047,-29.75968889,42.03333778,0.50856195,44.10664148,0,15,0,0,0,0,0,45
,,,,,,,,,,,,,,
2014,67,DSC_3055,-27.03097778,44.56652889,0.49841393,45.78370163,0,15,0,0,0,0,0,37
,,,,,,,,,,,,,,
2014,67,DSC_2994,-47.8374,25.25094667,0.527432792,41.4248014,0,15,0,0,0,1,0,66
,,,,,,,,,,,,,,
2014,67,DSC_3034,-34.19384444,37.91690222,0.534312615,41.48380843,0,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,67,DSC_3066,-23.279,48.04966667,0.516333333,44.0156705,0,15,0,0,0,1,0,46
,,,,,,,,,,,,,,
2014,67,DSC_3063,-24.30226667,47.09972,0.493735662,46.5569296,0,15,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,67,DSC_3038,-32.82948889,39.18349778,0.524762879,42.26966473,0,15,0,0,0,0,0,59
,,,,,,,,,,,,,,
2014,67,DSC_3026,-36.92255556,35.38371111,0.551827239,44.93967454,0,15,0,0,0,0,0,63
,,,,,,,,,,,,,,
2014,67,DSC_3004,-44.42651111,28.41743556,0.538928962,41.45850837,0,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,67,DSC_3014,-41.01562222,31.58392444,0.554568584,38.67385202,0,15,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,67,DSC_3021,-38.628,33.80046667,0.551445516,45.18327182,0,15,0,0,0,0,0,83
,,,,,,,,,,,,,,
2014,67,DSC_2998,-46.47304444,26.51754222,0.53203126,41.43828419,0,15,0,0,0,0,0,51
,,,,,,,,,,,,,,
2014,67,DSC_3059,-25.66662222,45.83312444,0.492979779,46.84321996,0,15,0,0,0,0,0,100
,,,,,,,,,,,,,,
2014,67,DSC_3015,-40.67453333,31.90057333,0.551633668,39.68775238,0,15,0,0,0,0,0,57
,,,,,,,,,,,,,,
2014,67,DSC_3045,-30.44186667,41.40004,0.511233608,43.63390528,0,15,0,0,0,0,0,107
,,,,,,,,,,,,,,
2014,67,DSC_3042,-31.46513333,40.45009333,0.516489645,43.28421732,0,15,0,0,0,0,0,78
,,,,,,,,,,,,,,
2014,67,DSC_3028,-36.24037778,36.01700889,0.547559183,44.0013258,0,15,0,0,0,0,0,74
,,,,,,,,,,,,,,
2014,67,DSC_3016,-40.33344444,32.21722222,0.548698752,40.70165273,0,15,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,67,DSC_3003,-44.7676,28.10078667,0.537779345,41.45513767,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,67,DSC_3001,-45.44977778,27.46748889,0.535480111,41.44839628,0,15,0,0,0,0,0,16
,,,,,,,,,,,,,,
2014,67,DSC_3049,-29.07751111,42.66663556,0.505890291,44.57937769,0,15,0,0,0,0,0,74
,,,,,,,,,,,,,,
2014,67,DSC_3060,-25.32553333,46.14977333,0.491621241,47.10809954,0,15,0,0,0,0,0,35
,,,,,,,,,,,,,,
2014,67,DSC_3024,-37.60473333,34.75041333,0.556095295,45.87802328,0,15,0,0,0,0,0,53
,,,,,,,,,,,,,,
2014,67,DSC_3023,-37.94582222,34.43376444,0.557031391,46.02420378,0,15,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,67,DSC_2992,-48.51957778,24.61764889,0.525133558,41.41806001,0,15,0,0,0,0,0,49
,,,,,,,,,,,,,,
2014,67,DSC_3010,-42.37997778,30.31732889,0.545857878,39.7937049,0,15,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,67,DSC_3031,-35.21711111,36.96695556,0.541157099,42.5938027,0,15,0,0,0,0,0,34
,,,,,,,,,,,,,,
2014,67,DSC_3019,-39.31017778,33.16716889,0.547309322,43.49824885,0,15,0,0,0,0,0,73
,,,,,,,,,,,,,,
2014,67,DSC_3050,-28.73642222,42.98328444,0.504554462,44.81574579,0,15,0,0,0,0,0,84
,,,,,,,,,,,,,,
2014,67,DSC_2999,-46.13195556,26.83419111,0.533180877,41.44165488,0,15,0,0,0,0,0,30
,,,,,,,,,,,,,,
2014,67,DSC_3062,-24.64335556,46.78307111,0.48897127,47.48937949,0,15,0,0,0,0,0,91
,,,,,,,,,,,,,,
2014,68,DSC_3124,-36.60814815,37.27633333,0.534677038,43.32769905,0,15,0,0,0,0,0,87
,,,,,,,,,,,,,,
2014,68,DSC_3121,-35.82403704,37.97104762,0.532625846,42.54593623,0,15,0,0,0,0,0,93
,,,,,,,,,,,,,,
2014,68,DSC_3097,-29.55114815,43.5287619,0.508458405,44.68517791,0,15,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,68,DSC_3132,-38.69911111,35.4237619,0.548437458,45.02983602,0,15,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,68,DSC_3116,-34.51718519,39.12890476,0.536351109,42.92200586,0,15,0,0,0,0,0,81
,,,,,,,,,,,,,,
2014,68,DSC_3083,-25.89196296,46.7707619,0.496436007,46.26836581,0,15,0,0,0,0,0,79
,,,,,,,,,,,,,,
2014,68,DSC_3110,-32.94896296,40.51833333,0.526782169,44.004372,0,15,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,68,DSC_3099,-30.07388889,43.06561905,0.51051778,44.33031056,0,15,0,0,0,0,0,57
,,,,,,,,,,,,,,
2014,68,DSC_3130,-38.17637037,35.88690476,0.543875851,45.42745556,0,15,0,0,0,0,0,81
,,,,,,,,,,,,,,
2014,68,DSC_3109,-32.68759259,40.74990476,0.525095178,44.10842956,0,15,0,0,0,0,0,80
,,,,,,,,,,,,,,
2014,68,DSC_3107,-32.16485185,41.21304762,0.521012308,43.72941798,0,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,68,DSC_3077,-24.32374074,48.16019048,0.494140553,43.89337731,0,15,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,68,DSC_3119,-35.3012963,38.43419048,0.536586105,42.58532749,0,15,0,0,0,0,0,103
,,,,,,,,,,,,,,
2014,68,DSC_3084,-26.15333333,46.53919048,0.497501731,46.0615332,0,15,0,0,0,0,0,73
,,,,,,,,,,,,,,
2014,68,DSC_3127,-37.39225926,36.58161905,0.539276444,44.37757731,0,15,0,0,0,0,0,41
,,,,,,,,,,,,,,
2014,68,DSC_3114,-33.99444444,39.59204762,0.533161462,43.28279457,0,15,0,0,0,0,0,81
,,,,,,,,,,,,,,
2014,68,DSC_3095,-29.02840741,43.99190476,0.506399031,45.04004526,0,15,0,0,0,0,0,62
,,,,,,,,,,,,,,
2014,68,DSC_3087,-26.93744444,45.84447619,0.500698903,45.44103537,0,15,0,0,0,0,0,84
,,,,,,,,,,,,,,
2014,68,DSC_3105,-31.64211111,41.67619048,0.516929438,43.3504064,0,15,0,0,0,0,0,75
,,,,,,,,,,,,,,
2014,68,DSC_3086,-26.67607407,46.07604762,0.499633179,45.64786798,0,15,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,68,DSC_3101,-30.59662963,42.60247619,0.512577155,43.97544321,0,15,0,0,0,0,0,53
,,,,,,,,,,,,,,
2014,68,DSC_3104,-31.38074074,41.9077619,0.515666217,43.44314218,0,15,0,0,0,0,0,92
,,,,,,,,,,,,,,
2014,68,DSC_3100,-30.33525926,42.83404762,0.511547467,44.15287688,0,15,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,68,DSC_3078,-24.58511111,47.92861905,0.492312509,44.6359907,0,15,0,0,0,0,0,32
,,,,,,,,,,,,,,
2014,68,DSC_3103,-31.11937037,42.13933333,0.514636529,43.62057585,0,15,0,0,0,0,0,94
,,,,,,,,,,,,,,
2014,68,DSC_3137,-40.00596296,34.26590476,0.55847756,38.37621669,0,15,0,0,0,0,0,29
,,,,,,,,,,,,,,
2014,68,DSC_3085,-26.4147037,46.30761905,0.498567455,45.85470059,0,15,0,0,0,0,0,73
,,,,,,,,,,,,,,
